TIMESTAMP,TEMPERATURE_temp1[degC],WINDSPEED_wspd1[m/s],WINDDIR_wdir1[deg],INSOLATION_irrad1[kW/m2],INSOLATION_irrad2[kW/m2],door1,door2,doorx1,doorx2,doorx3,doorx4,doorx5,doorx6,doorx7
1083000,12.5,2.9,169,-0.004,0,0,0,1,0,1,0,1,1,1
1084001,12.5,2.7,173,-0.004,0,0,0,1,0,1,0,1,1,1
1085000,12.5,2.6,172,-0.004,0,0,0,1,0,1,0,1,1,0
1086000,12.5,2.6,171,-0.004,0,0,0,1,0,1,0,1,1,0
1087000,12.5,2.5,170,-0.004,0,0,0,1,0,1,0,1,1,0
1088000,12.5,2.4,167,-0.004,0,0,0,1,0,1,0,1,1,0
1089000,12.5,2.4,170,-0.004,0,0,0,1,0,1,0,1,1,0
1090000,12.5,2.6,169,-0.004,0,0,0,1,0,1,0,1,1,0
1090999,12.5,2.8,170,-0.004,0,0,0,1,0,1,0,1,1,0
1091999,12.5,2.7,169,-0.004,0,0,0,1,0,1,0,1,1,0
1092999,12.5,2.7,171,-0.004,0,0,0,1,0,1,0,1,1,0
1094000,12.5,2.6,170,-0.004,0,0,0,1,0,1,0,1,1,0
1094999,12.5,2.7,166,-0.004,0,0,0,1,0,1,0,1,1,0
1096999,12.5,2.4,164,-0.004,0,0,0,1,0,1,0,1,1,0
1098001,12.5,2.4,164,-0.004,0,0,0,1,0,1,0,1,1,0
1098999,12.5,2.7,165,-0.004,0,0,0,1,0,1,0,1,1,0
1099999,12.5,2.8,164,-0.004,0,0,0,1,0,1,0,1,1,0
1101000,12.5,2.9,168,-0.004,0,0,0,1,0,1,0,1,1,0
1101999,12.5,3,168,-0.004,0,0,0,1,0,1,0,1,1,0
1103000,12.5,3,170,-0.004,0,0,0,1,0,1,0,1,1,0
1104000,12.5,2.7,171,-0.004,0,0,0,1,0,1,0,1,1,0
1106001,12.5,2.6,170,-0.004,0,0,0,1,0,1,0,1,1,0
1107001,12.5,2.7,161,-0.004,0,0,0,1,0,1,0,1,1,0
1108000,12.5,3.2,171,-0.004,0,0,0,1,0,1,0,1,1,0
1109000,12.5,3.5,165,-0.004,0,0,0,1,0,1,0,1,1,0
1110000,12.5,3.3,171,-0.004,0,0,0,1,0,1,0,1,1,0
1110999,12.5,2.9,165,-0.004,0,0,0,1,0,1,0,1,1,0
1112001,12.5,2.9,170,-0.004,0,0,0,1,0,1,0,1,1,0
1113001,12.5,2.9,169,-0.004,0,0,0,1,0,1,0,1,1,0
1113999,12.5,2.9,165,-0.004,0,0,0,1,0,1,0,1,1,0
1115000,12.5,2.9,163,-0.004,0,0,0,1,0,1,0,1,1,0
1116000,12.5,2.8,163,-0.004,0,0,0,1,0,1,0,1,1,0
1116999,12.5,2.7,163,-0.004,0,0,0,1,0,1,0,1,1,0
1117999,12.5,2.7,163,-0.004,0,0,0,1,0,1,0,1,1,0
1119000,12.5,2.7,163,-0.004,0,0,0,1,0,1,0,1,1,0
1120000,12.5,2.9,164,-0.004,0,0,0,1,0,1,0,1,1,0
1121000,12.5,2.8,165,-0.004,0,0,0,1,0,1,0,1,1,0
1122000,12.5,2.8,172,-0.004,0,0,0,1,0,1,0,1,1,0
1123000,12.5,2.8,173,-0.004,0,0,0,1,0,1,0,1,0,0
1123999,12.5,2.9,165,-0.004,-0.002,0,0,1,0,1,0,1,0,0
1125000,12.5,2.9,162,-0.004,0,0,0,1,0,1,0,1,0,0
1126000,12.5,2.9,164,-0.004,0,0,0,1,0,1,0,1,0,0
1127001,12.5,2.9,163,-0.004,0,0,0,1,0,1,0,1,0,0
1128000,12.5,3,159,-0.004,-0.002,0,0,1,0,1,0,1,0,0
1130000,12.5,2.9,159,-0.004,0,0,0,1,0,1,0,1,0,0
1130999,12.5,2.8,159,-0.004,0,0,0,1,0,1,0,1,0,0
1131999,12.5,3.1,159,-0.004,0,0,0,1,0,1,0,1,0,0
1132999,12.5,3,159,-0.004,0,0,0,1,0,1,0,1,0,0
1134000,12.5,2.9,159,-0.004,0,0,0,1,0,1,0,1,0,0
1135000,12.5,2.9,159,-0.004,0,0,0,1,0,1,0,1,0,0
1135999,12.5,2.8,159,-0.004,0,0,0,1,0,1,0,1,0,0
1137000,12.5,2.9,159,-0.004,0,0,0,1,0,1,0,1,0,0
1137999,12.5,3.1,160,-0.004,0,0,0,1,0,1,0,1,0,0
1139000,12.5,3.2,160,-0.004,0,0,0,1,0,1,0,1,0,0
1140000,12.5,3.2,164,-0.004,0,0,0,1,0,1,0,1,0,0
1140999,12.5,3,163,-0.004,0,0,0,1,0,1,0,1,0,0
1141999,12.5,2.9,161,-0.004,0,0,0,1,0,1,0,1,0,0
1142999,12.5,3,172,-0.004,0,0,0,1,0,1,0,1,0,0
1143999,12.5,3.1,175,-0.004,0,0,0,1,0,1,0,1,0,0
1145000,12.5,3.2,171,-0.004,0,0,0,1,0,1,0,1,0,0
1145999,12.5,3.2,170,-0.004,0,0,0,1,0,1,0,1,0,0
1147000,12.5,3.2,165,-0.004,0,0,0,1,0,1,0,1,0,0
1148000,12.5,2.9,158,-0.004,0,0,0,1,0,1,0,1,0,0
1148999,12.5,3,157,-0.004,0,0,0,1,0,1,0,1,0,0
1149999,12.5,3,161,-0.004,0,0,0,1,0,1,0,1,0,0
1151000,12.5,3.1,160,-0.004,0,0,0,1,0,1,0,1,0,0
1152001,12.5,2.8,161,-0.004,0,0,0,1,0,1,0,1,0,0
1152999,12.5,2.6,161,-0.004,0,0,0,1,0,1,0,1,0,0
1154000,12.5,2.9,161,-0.004,0,0,0,1,0,1,0,1,0,0
1155000,12.5,2.9,163,-0.004,0,0,0,1,0,1,0,1,0,0
1156000,12.5,2.8,165,-0.004,0,0,0,1,0,1,0,1,0,0
1156999,12.5,2.8,169,-0.004,0,0,0,1,0,1,0,1,0,0
1157999,12.5,2.8,170,-0.004,0,0,0,1,0,1,0,1,0,0
1158999,12.5,2.9,165,-0.004,0,0,0,1,0,1,0,1,0,0
1159999,12.5,2.9,162,-0.004,0,0,0,1,0,1,0,0,1,1
1161000,12.5,2.9,157,-0.004,0,0,0,1,0,1,0,0,1,1
1162000,12.5,3,159,-0.004,0,0,0,1,0,1,0,0,1,1
1162999,12.5,3.1,160,-0.004,0,0,0,1,0,1,0,0,1,1
1164000,12.5,3.2,161,-0.004,0,0,0,1,0,1,0,0,1,1
1164999,12.5,3.2,161,-0.004,0,0,0,1,0,1,0,0,1,1
1165999,12.5,3.1,160,-0.004,0,0,0,1,0,1,0,0,1,1
1167000,12.6,3,160,-0.004,0,0,0,1,0,1,0,0,1,1
1168000,12.5,2.9,160,-0.004,0,0,0,1,0,1,0,0,1,1
1169000,12.5,2.8,158,-0.004,0,0,0,1,0,1,0,0,1,1
1170000,12.5,2.8,157,-0.004,0,0,0,1,0,1,0,0,1,1
1170999,12.5,2.8,153,-0.004,0,0,0,1,0,1,0,0,1,1
1172000,12.5,2.8,160,-0.004,0,0,0,1,0,1,0,0,1,1
1173000,12.5,2.8,160,-0.004,0,0,0,1,0,1,0,0,1,1
1174000,12.5,2.6,161,-0.004,0,0,0,1,0,1,0,0,1,1
1175000,12.5,2.6,161,-0.004,0,0,0,1,0,1,0,0,1,1
1175999,12.5,2.7,160,-0.004,0,0,0,1,0,1,0,0,1,1
1176999,12.5,2.8,160,-0.004,0,0,0,1,0,1,0,0,1,1
1177999,12.5,2.9,157,-0.004,0,0,0,1,0,1,0,0,1,1
1178999,12.5,2.6,156,-0.004,0,0,0,1,0,1,0,0,1,1
1179999,12.5,2.5,154,-0.004,0,0,0,1,0,1,0,0,1,1
1181000,12.5,2.9,156,-0.004,0,0,0,1,0,1,0,0,1,1
1181999,12.5,3,157,-0.004,0,0,0,1,0,1,0,0,1,1
1183000,12.6,3,157,-0.004,0,0,0,1,0,1,0,0,1,1
1183999,12.5,2.8,157,-0.004,0,0,0,1,0,1,0,0,1,1
1185000,12.5,2.8,158,-0.004,0,0,0,1,0,1,0,0,1,1
1187000,12.5,2.5,158,-0.004,0,0,0,1,0,1,0,0,1,1
1188000,12.5,2.4,160,-0.004,0,0,0,1,0,1,0,0,1,1
1188999,12.5,2.5,160,-0.004,0,0,0,1,0,1,0,0,1,1
1190002,12.5,2.4,161,-0.004,0,0,0,1,0,1,0,0,1,1
1191000,12.6,2.3,164,-0.004,0,0,0,1,0,1,0,0,1,1
1191999,12.5,2.5,164,-0.004,0,0,0,1,0,1,0,0,1,1
1193000,12.5,2.6,168,-0.004,0,0,0,1,0,1,0,0,1,1
1194000,12.5,2.6,163,-0.004,0,0,0,1,0,1,0,0,1,1
1194999,12.5,2.6,167,-0.004,0,0,0,1,0,1,0,0,1,1
1196000,12.6,2.6,168,-0.004,0,0,0,1,0,1,0,0,1,1
1197001,12.6,2.4,165,-0.004,0,0,0,1,0,1,0,0,1,0
1197999,12.5,2.4,165,-0.004,0,0,0,1,0,1,0,0,1,0
1199000,12.6,2.3,164,-0.004,0,0,0,1,0,1,0,0,1,0
1200000,12.5,2.4,162,-0.004,0,0,0,1,0,1,0,0,1,0
1201000,12.5,2.5,154,-0.004,0,0,0,1,0,1,0,0,1,0
1202000,12.6,2.2,153,-0.004,0,0,0,1,0,1,0,0,1,0
1203000,12.5,2.3,154,-0.004,0,0,0,1,0,1,0,0,1,0
1203999,12.5,2.7,154,-0.004,0,0,0,1,0,1,0,0,1,0
1205000,12.5,2.8,156,-0.004,0,0,0,1,0,1,0,0,1,0
1205999,12.5,3,154,-0.004,0,0,0,1,0,1,0,0,1,0
1206999,12.5,3.1,155,-0.004,0,0,0,1,0,1,0,0,1,0
1208000,12.5,3,159,-0.004,0,0,0,1,0,1,0,0,1,0
1208999,12.5,2.8,165,-0.004,0,0,0,1,0,1,0,0,1,0
1209999,12.5,2.9,159,-0.004,0,0,0,1,0,1,0,0,1,0
1211001,12.6,2.7,150,-0.004,0,0,0,1,0,1,0,0,1,0
1212000,12.6,2.5,151,-0.004,0,0,0,1,0,1,0,0,1,0
1212999,12.6,2.4,149,-0.004,0,0,0,1,0,1,0,0,1,0
1214000,12.5,2.9,155,-0.004,0,0,0,1,0,1,0,0,1,0
1214999,12.5,2.9,157,-0.004,0,0,0,1,0,1,0,0,1,0
1216000,12.6,3,158,-0.004,0,0,0,1,0,1,0,0,1,0
1216999,12.5,3,162,-0.004,0,0,0,1,0,1,0,0,1,0
1218000,12.6,3,163,-0.004,0,0,0,1,0,1,0,0,1,0
1218999,12.5,2.9,163,-0.004,0,0,0,1,0,1,0,0,1,0
1220000,12.5,2.7,153,-0.004,0,0,0,1,0,1,0,0,1,0
1220999,12.5,3.2,151,-0.004,0,0,0,1,0,1,0,0,1,0
1222000,12.5,3.2,154,-0.004,0,0,0,1,0,1,0,0,1,0
1223000,12.6,3.2,155,-0.004,0,0,0,1,0,1,0,0,1,0
1224000,12.6,3.2,157,-0.004,0,0,0,1,0,1,0,0,1,0
1225000,12.5,3.3,157,-0.004,0,0,0,1,0,1,0,0,1,0
1225999,12.6,3.4,159,-0.004,0,0,0,1,0,1,0,0,1,0
1227000,12.5,3.5,166,-0.004,0,0,0,1,0,1,0,0,1,0
1228001,12.6,3.5,166,-0.004,0,0,0,1,0,1,0,0,1,0
1229000,12.6,3.2,165,-0.004,-0.002,0,0,1,0,1,0,0,1,0
1229999,12.6,3.1,163,-0.004,0,0,0,1,0,1,0,0,1,0
1231000,12.6,3,166,-0.004,0,0,0,1,0,1,0,0,1,0
1232000,12.6,3.2,165,-0.004,0,0,0,1,0,1,0,0,1,0
1232999,12.6,3,165,-0.004,0,0,0,1,0,1,0,0,0,1
1234000,12.5,3,165,-0.004,0,0,0,1,0,1,0,0,0,1
1235000,12.6,2.6,173,-0.004,0,0,0,1,0,1,0,0,0,1
1236001,12.6,2.5,171,-0.004,0,0,0,1,0,1,0,0,0,1
1237000,12.5,2.8,174,-0.004,0,0,0,1,0,1,0,0,0,1
1238000,12.6,3.5,167,-0.004,0,0,0,1,0,1,0,0,0,1
1238999,12.5,2.7,182,-0.004,0,0,0,1,0,1,0,0,0,1
1240000,12.6,2.5,171,-0.004,0,0,0,1,0,1,0,0,0,1
1240999,12.6,2.5,169,-0.004,0,0,0,1,0,1,0,0,0,1
1241999,12.6,2.7,168,-0.004,0,0,0,1,0,1,0,0,0,1
1242999,12.6,2.7,169,-0.004,0,0,0,1,0,1,0,0,0,1
1244001,12.6,2.6,168,-0.004,0,0,0,1,0,1,0,0,0,1
1245001,12.6,2.5,169,-0.004,0,0,0,1,0,1,0,0,0,1
1246000,12.6,2.6,168,-0.004,0,0,0,1,0,1,0,0,0,1
1247000,12.5,3,163,-0.004,0,0,0,1,0,1,0,0,0,1
1248000,12.6,2.9,160,-0.004,0,0,0,1,0,1,0,0,0,1
1248999,12.6,2.7,162,-0.004,0,0,0,1,0,1,0,0,0,1
1250001,12.5,2.5,168,-0.004,0,0,0,1,0,1,0,0,0,1
1250999,12.6,2.5,169,-0.004,0,0,0,1,0,1,0,0,0,1
1251999,12.6,2.5,168,-0.004,0,0,0,1,0,1,0,0,0,1
1253000,12.6,3,168,-0.004,0,0,0,1,0,1,0,0,0,1
1254000,12.6,3,167,-0.004,0,0,0,1,0,1,0,0,0,1
1255000,12.6,3.1,167,-0.004,0,0,0,1,0,1,0,0,0,1
1255999,12.6,3.1,169,-0.004,0,0,0,1,0,1,0,0,0,1
1257001,12.6,3.4,170,-0.004,0,0,0,1,0,1,0,0,0,1
1258000,12.6,3.1,169,-0.004,0,0,0,1,0,1,0,0,0,1
1259000,12.6,3.1,169,-0.004,0,0,0,1,0,1,0,0,0,1
1260000,12.5,3.2,169,-0.004,0,0,0,1,0,1,0,0,0,1
1260999,12.6,3.1,157,-0.004,0,0,0,1,0,1,0,0,0,1
1261999,12.6,3.1,161,-0.004,0,0,0,1,0,1,0,0,0,1
1262999,12.6,2.9,167,-0.004,0,0,0,1,0,1,0,0,0,1
1263999,12.6,2.9,169,-0.004,0,0,0,1,0,1,0,0,0,1
1264999,12.6,2.6,171,-0.004,0,0,0,1,0,1,0,0,0,1
1265999,12.6,2.6,169,-0.004,0,0,0,1,0,1,0,0,0,1
1266999,12.6,2.5,164,-0.004,0,0,0,1,0,1,0,0,0,1
1268000,12.6,2.4,170,-0.004,0,0,0,1,0,1,0,0,0,1
1269000,12.6,2.6,163,-0.004,0,0,0,1,0,1,0,0,0,0
1269999,12.6,2.7,166,-0.004,0,0,0,1,0,1,0,0,0,0
1271000,12.6,3.2,166,-0.004,0,0,0,1,0,1,0,0,0,0
1272000,12.6,3.5,166,-0.004,0,0,0,1,0,1,0,0,0,0
1273000,12.6,3.3,163,-0.004,0,0,0,1,0,1,0,0,0,0
1274000,12.6,3.5,169,-0.004,0,0,0,1,0,1,0,0,0,0
1275000,12.6,3.2,173,-0.004,0,0,0,1,0,1,0,0,0,0
1276000,12.6,3.3,173,-0.004,0,0,0,1,0,1,0,0,0,0
1277000,12.6,3.4,170,-0.004,-0.002,0,0,1,0,1,0,0,0,0
1277999,12.6,3.4,171,-0.004,0,0,0,1,0,1,0,0,0,0
1279000,12.5,3.1,170,-0.004,0,0,0,1,0,1,0,0,0,0
1280000,12.6,3.2,168,-0.004,0,0,0,1,0,1,0,0,0,0
1281000,12.6,3.4,170,-0.004,0,0,0,1,0,1,0,0,0,0
1282000,12.6,3.5,171,-0.004,0,0,0,1,0,1,0,0,0,0
1283000,12.6,3.4,169,-0.004,0,0,0,1,0,1,0,0,0,0
1283999,12.6,3.3,169,-0.004,-0.002,0,0,1,0,1,0,0,0,0
1285000,12.6,3.1,166,-0.004,0,0,0,1,0,1,0,0,0,0
1286000,12.6,3.1,167,-0.004,0,0,0,1,0,1,0,0,0,0
1287000,12.6,3.1,167,-0.004,0,0,0,1,0,1,0,0,0,0
1287999,12.6,3.2,163,-0.004,0,0,0,1,0,1,0,0,0,0
1288999,12.6,2.9,163,-0.004,-0.002,0,0,1,0,1,0,0,0,0
1290000,12.6,2.9,167,-0.004,0,0,0,1,0,1,0,0,0,0
1291001,12.6,3,172,-0.004,0,0,0,1,0,1,0,0,0,0
1291999,12.6,3,168,-0.004,0,0,0,1,0,1,0,0,0,0
1293000,12.6,3,167,-0.004,-0.002,0,0,1,0,1,0,0,0,0
1293999,12.6,2.9,167,-0.004,0,0,0,1,0,1,0,0,0,0
1294999,12.6,2.8,169,-0.004,0,0,0,1,0,1,0,0,0,0
1295999,12.6,2.7,167,-0.004,0,0,0,1,0,1,0,0,0,0
1297000,12.6,2.6,168,-0.004,0,0,0,1,0,1,0,0,0,0
1298000,12.6,2.8,157,-0.004,0,0,0,1,0,1,0,0,0,0
1298999,12.6,3,157,-0.004,0,0,0,1,0,1,0,0,0,0
1300000,12.6,2.8,157,-0.004,0,0,0,1,0,1,0,0,0,0
1301000,12.6,2.7,160,-0.004,0,0,0,1,0,1,0,0,0,0
1302000,12.6,2.6,163,-0.004,-0.002,0,0,1,0,1,0,0,0,0
1302999,12.6,2.4,163,-0.004,0,0,0,1,0,1,0,0,0,0
1303999,12.6,2.4,165,-0.004,0,0,0,1,0,1,0,0,0,0
1305000,12.6,2.5,165,-0.004,0,0,0,1,0,0,1,1,1,1
1306000,12.6,2.7,165,-0.004,0,0,0,1,0,0,1,1,1,1
1307000,12.6,2.5,156,-0.004,0,0,0,1,0,0,1,1,1,1
1308000,12.6,2.6,150,-0.004,0,0,0,1,0,0,1,1,1,1
1309001,12.6,2.5,160,-0.004,0,0,0,1,0,0,1,1,1,1
1309999,12.6,2.8,169,-0.004,0,0,0,1,0,0,1,1,1,1
1310999,12.6,2.7,157,-0.004,0,0,0,1,0,0,1,1,1,1
1312000,12.6,2.7,152,-0.004,0,0,0,1,0,0,1,1,1,1
1313000,12.6,2.7,155,-0.004,0,0,0,1,0,0,1,1,1,1
1314000,12.6,2.8,164,-0.004,0,0,0,1,0,0,1,1,1,1
1315000,12.6,2.9,163,-0.004,0,0,0,1,0,0,1,1,1,1
1316000,12.6,2.7,163,-0.004,0,0,0,1,0,0,1,1,1,1
1317000,12.6,2.7,163,-0.004,0,0,0,1,0,0,1,1,1,1
1318000,12.6,2.8,163,-0.004,0,0,0,1,0,0,1,1,1,1
1319000,12.6,2.7,160,-0.004,0,0,0,1,0,0,1,1,1,1
1319999,12.6,2.9,163,-0.004,0,0,0,1,0,0,1,1,1,1
1321000,12.6,2.9,163,-0.004,0,0,0,1,0,0,1,1,1,1
1321999,12.6,2.9,165,-0.004,0,0,0,1,0,0,1,1,1,1
1322999,12.6,2.8,166,-0.004,0,0,0,1,0,0,1,1,1,1
1323999,12.6,2.7,165,-0.004,0,0,0,1,0,0,1,1,1,1
1325000,12.6,2.8,165,-0.004,0,0,0,1,0,0,1,1,1,1
1326000,12.6,2.9,163,-0.004,0,0,0,1,0,0,1,1,1,1
1327000,12.6,2.6,165,-0.004,0,0,0,1,0,0,1,1,1,1
1327999,12.6,2.6,163,-0.004,0,0,0,1,0,0,1,1,1,1
1329000,12.6,2.7,166,-0.004,0,0,0,1,0,0,1,1,1,1
1330000,12.6,2.6,166,-0.004,0,0,0,1,0,0,1,1,1,1
1330999,12.6,2.7,165,-0.004,0,0,0,1,0,0,1,1,1,1
1332000,12.6,2.8,163,-0.004,0,0,0,1,0,0,1,1,1,1
1333000,12.6,2.9,161,-0.004,0,0,0,1,0,0,1,1,1,1
1334000,12.6,3.2,170,-0.004,0,0,0,1,0,0,1,1,1,1
1334999,12.6,3.3,169,-0.004,0,0,0,1,0,0,1,1,1,1
1335999,12.6,2.9,158,-0.004,0,0,0,1,0,0,1,1,1,1
1336999,12.6,2.8,161,-0.004,0,0,0,1,0,0,1,1,1,1
1337999,12.6,2.9,163,-0.004,0,0,0,1,0,0,1,1,1,1
1339000,12.6,3,168,-0.004,0,0,0,1,0,0,1,1,1,1
1340000,12.6,2.9,171,-0.004,0,0,0,1,0,0,1,1,1,1
1341000,12.6,3,172,-0.004,0,0,0,1,0,0,1,1,0,1
1342000,12.6,2.9,169,-0.004,0,0,0,1,0,0,1,1,0,1
1343001,12.6,2.8,164,-0.004,0,0,0,1,0,0,1,1,0,1
1344000,12.6,2.9,161,-0.004,0,0,0,1,0,0,1,1,0,1
1345000,12.6,2.6,164,-0.004,0,0,0,1,0,0,1,1,0,1
1346000,12.6,2.7,165,-0.004,0,0,0,1,0,0,1,1,0,1
1346999,12.6,3,161,-0.004,0,0,0,1,0,0,1,1,0,1
1348999,12.6,3.2,168,-0.004,0,0,0,1,0,0,1,1,0,1
1349999,12.6,3.1,168,-0.004,0,0,0,1,0,0,1,1,0,1
1351000,12.6,2.9,168,-0.004,0,0,0,1,0,0,1,1,0,1
1351999,12.6,2.8,167,-0.004,0,0,0,1,0,0,1,1,0,1
1353000,12.6,2.5,166,-0.004,0,0,0,1,0,0,1,1,0,1
1354000,12.6,2.4,163,-0.004,0,0,0,1,0,0,1,1,0,1
1354999,12.6,2.5,163,-0.004,0,0,0,1,0,0,1,1,0,1
1356000,12.6,2.4,161,-0.004,0,0,0,1,0,0,1,1,0,1
1357000,12.6,2.5,162,-0.004,0,0,0,1,0,0,1,1,0,1
1358001,12.6,2.5,162,-0.004,0,0,0,1,0,0,1,1,0,1
1359000,12.6,2.7,154,-0.004,0,0,0,1,0,0,1,1,0,1
1360000,12.6,2.9,157,-0.004,0,0,0,1,0,0,1,1,0,1
1361000,12.6,2.8,154,-0.004,0,0,0,1,0,0,1,1,0,1
1362000,12.6,2.7,171,-0.004,0,0,0,1,0,0,1,1,0,1
1363000,12.6,3.3,165,-0.004,0,0,0,1,0,0,1,1,0,1
1363999,12.6,3.1,172,-0.004,0,0,0,1,0,0,1,1,0,1
1365000,12.6,2.6,171,-0.004,0,0,0,1,0,0,1,1,0,1
1366000,12.6,2.5,170,-0.004,0,0,0,1,0,0,1,1,0,1
1366999,12.6,2.7,171,-0.004,0,0,0,1,0,0,1,1,0,1
1368001,12.6,3,179,-0.004,0,0,0,1,0,0,1,1,0,1
1368999,12.6,3,174,-0.004,0,0,0,1,0,0,1,1,0,1
1370000,12.6,3,174,-0.004,-0.002,0,0,1,0,0,1,1,0,1
1371000,12.6,2.9,174,-0.004,0,0,0,1,0,0,1,1,0,1
1372000,12.6,2.8,178,-0.004,0,0,0,1,0,0,1,1,0,1
1373000,12.6,2.7,182,-0.004,0,0,0,1,0,0,1,1,0,1
1373999,12.6,2.9,169,-0.004,0,0,0,1,0,0,1,1,0,1
1375001,12.6,2.8,169,-0.004,0,0,0,1,0,0,1,1,0,1
1376000,12.6,3,167,-0.004,0,0,0,1,0,0,1,1,0,1
1376999,12.6,3.4,161,-0.004,0,0,0,1,0,0,1,1,0,1
1378000,12.6,3.6,162,-0.004,0,0,0,1,0,0,1,0,1,1
1379000,12.6,3.2,159,-0.004,0,0,0,1,0,0,1,0,1,1
1379999,12.6,3.1,172,-0.004,0,0,0,1,0,0,1,0,1,1
1381000,12.6,2.7,163,-0.004,0,0,0,1,0,0,1,0,1,1
1381999,12.6,2.9,159,-0.004,0,0,0,1,0,0,1,0,1,1
1382999,12.6,3.1,169,-0.004,0,0,0,1,0,0,1,0,1,1
1383999,12.6,3.3,172,-0.004,0,0,0,1,0,0,1,0,1,1
1385000,12.6,3.4,174,-0.004,0,0,0,1,0,0,1,0,1,1
1386000,12.6,3.2,173,-0.004,0,0,0,1,0,0,1,0,1,1
1387000,12.6,3.3,184,-0.004,0,0,0,1,0,0,1,0,1,1
1388000,12.6,3.3,184,-0.004,0,0,0,1,0,0,1,0,1,1
1389000,12.6,2.8,160,-0.004,0,0,0,1,0,0,1,0,1,1
1390000,12.6,2.4,204,-0.004,0,0,0,1,0,0,1,0,1,1
1391000,12.6,2.4,183,-0.004,0,0,0,1,0,0,1,0,1,1
1392000,12.6,2.5,167,-0.004,0,0,0,1,0,0,1,0,1,1
1393000,12.6,2.8,155,-0.004,0,0,0,1,0,0,1,0,1,1
1394000,12.6,2.9,165,-0.004,0,0,0,1,0,0,1,0,1,1
1395001,12.6,3,168,-0.004,0,0,0,1,0,0,1,0,1,1
1396000,12.6,2.5,164,-0.004,0,0,0,1,0,0,1,0,1,1
1397000,12.6,2.3,148,-0.004,0,0,0,1,0,0,1,0,1,1
1398000,12.6,2.5,150,-0.004,0,0,0,1,0,0,1,0,1,1
1399000,12.6,2.8,161,-0.004,0,0,0,1,0,0,1,0,1,1
1400002,12.6,3.1,160,-0.004,0,0,0,1,0,0,1,0,1,1
1400999,12.6,3.4,157,-0.004,0,0,0,1,0,0,1,0,1,1
1402000,12.6,3.4,162,-0.004,0,0,0,1,0,0,1,0,1,1
1403000,12.6,3.3,163,-0.004,0,0,0,1,0,0,1,0,1,1
1404001,12.6,2.9,163,-0.004,0,0,0,1,0,0,1,0,1,1
1405000,12.6,2.5,167,-0.004,0,0,0,1,0,0,1,0,1,1
1406000,12.6,2.4,167,-0.004,0,0,0,1,0,0,1,0,1,1
1406999,12.6,2.5,168,-0.004,0,0,0,1,0,0,1,0,1,1
1408001,12.6,2.3,168,-0.004,0,0,0,1,0,0,1,0,1,1
1409000,12.6,2.8,164,-0.004,0,0,0,1,0,0,1,0,1,1
1410000,12.6,3.2,154,-0.004,0,0,0,1,0,0,1,0,1,1
1411000,12.6,3.5,164,-0.004,0,0,0,1,0,0,1,0,1,1
1412000,12.6,3.4,164,-0.004,0,0,0,1,0,0,1,0,1,1
1412999,12.6,3.2,163,-0.004,0,0,0,1,0,0,1,0,1,1
1414001,12.6,3.7,164,-0.004,0,0,0,1,0,0,1,0,1,0
1414999,12.6,3.8,165,-0.004,0,0,0,1,0,0,1,0,1,0
1416001,12.6,3.8,162,-0.004,0,0,0,1,0,0,1,0,1,0
1417000,12.6,3.4,173,-0.004,0,0,0,1,0,0,1,0,1,0
1418000,12.6,3.3,177,-0.004,0,0,0,1,0,0,1,0,1,0
1419000,12.6,3.1,175,-0.004,0,0,0,1,0,0,1,0,1,0
1420001,12.6,3.2,174,-0.004,0,0,0,1,0,0,1,0,1,0
1421000,12.6,3.3,173,-0.004,0,0,0,1,0,0,1,0,1,0
1422001,12.6,3.3,166,-0.004,0,0,0,1,0,0,1,0,1,0
1422999,12.6,3.3,174,-0.004,0,0,0,1,0,0,1,0,1,0
1424000,12.6,3.1,179,-0.004,0,0,0,1,0,0,1,0,1,0
1425000,12.6,3.3,173,-0.004,0,0,0,1,0,0,1,0,1,0
1426000,12.6,3.2,171,-0.004,0,0,0,1,0,0,1,0,1,0
1426999,12.6,3.2,171,-0.004,0,0,0,1,0,0,1,0,1,0
1427999,12.6,3.4,170,-0.004,0,0,0,1,0,0,1,0,1,0
1429000,12.6,3.3,166,-0.004,0,0,0,1,0,0,1,0,1,0
1430000,12.6,3.2,167,-0.004,0,0,0,1,0,0,1,0,1,0
1431000,12.6,3.1,169,-0.004,0,0,0,1,0,0,1,0,1,0
1432000,12.6,3.1,170,-0.004,0,0,0,1,0,0,1,0,1,0
1432999,12.6,3.1,170,-0.004,0,0,0,1,0,0,1,0,1,0
1433999,12.6,3.1,170,-0.004,0,0,0,1,0,0,1,0,1,0
1434999,12.6,3,171,-0.004,0,0,0,1,0,0,1,0,1,0
1435999,12.6,2.9,170,-0.004,0,0,0,1,0,0,1,0,1,0
1437000,12.6,2.7,170,-0.004,0,0,0,1,0,0,1,0,1,0
1438000,12.6,2.6,171,-0.004,0,0,0,1,0,0,1,0,1,0
1438999,12.6,2.5,171,-0.004,0,0,0,1,0,0,1,0,1,0
1440000,12.6,2.4,171,-0.004,0,0,0,1,0,0,1,0,1,0
1440999,12.6,2.5,171,-0.004,0,0,0,1,0,0,1,0,1,0
1442000,12.6,2.6,169,-0.004,0,0,0,1,0,0,1,0,1,0
1443000,12.6,2.9,160,-0.004,0,0,0,1,0,0,1,0,1,0
