TIMESTAMP,TEMPERATURE_temp1[degC],WINDSPEED_wspd1[m/s],WINDDIR_wdir1[deg],INSOLATION_irrad1[kW/m2],INSOLATION_irrad2[kW/m2]
2030000,12.6,2.7,165,-0.004,0
2031003,12.6,3,163,-0.004,0
2031999,12.6,3.2,171,-0.004,0
2032999,12.6,3.1,163,-0.004,0
2033999,12.6,3.1,164,-0.004,0
2035000,12.6,3,173,-0.004,-0.002
2036000,12.7,3.4,175,-0.004,0
2036999,12.6,3.3,173,-0.004,0
2037999,12.6,3.2,172,-0.004,0
2039001,12.7,3.1,161,-0.004,0
2039999,12.6,3,159,-0.004,0
2040999,12.7,3,163,-0.004,0
2041999,12.6,2.9,160,-0.004,0
2043000,12.6,2.8,160,-0.004,0
2044000,12.7,2.8,161,-0.004,0
2045000,12.6,2.8,162,-0.004,0
2046000,12.6,2.7,164,-0.004,0
2047000,12.6,2.8,163,-0.004,0
2048000,12.7,2.8,161,-0.004,0
2049000,12.7,2.6,161,-0.004,0
2049999,12.6,2.4,159,-0.004,0
2050999,12.6,2.5,155,-0.004,0
2051999,12.6,2.7,155,-0.004,0
2052999,12.7,2.5,146,-0.004,0
2054000,12.6,2.8,163,-0.004,0
2055000,12.6,2.9,147,-0.004,0
2056000,12.6,3,155,-0.004,0
2056999,12.6,3.2,159,-0.004,0
2058000,12.6,3.4,157,-0.004,0
2059001,12.6,3.4,163,-0.004,0
2060000,12.6,3.3,164,-0.004,0
2061000,12.7,3.5,161,-0.004,-0.002
2062000,12.7,3.4,169,-0.004,0
2063000,12.6,2.9,169,-0.004,0
2063999,12.7,3.2,161,-0.004,0
2065000,12.6,3.1,159,-0.004,0
2066000,12.6,2.8,154,-0.004,0
2066999,12.7,2.8,176,-0.004,0
2068000,12.7,2.9,160,-0.004,0
2069000,12.7,2.9,162,-0.004,0
2069999,12.7,3.1,160,-0.004,0
2070999,12.7,3.2,157,-0.004,0
2072000,12.6,3.5,159,-0.004,0
2073000,12.6,3.6,167,-0.004,0
2073999,12.7,3.7,169,-0.004,0
2074999,12.7,3.4,169,-0.004,0
2076000,12.7,3.3,165,-0.004,0
2076999,12.7,2.8,164,-0.004,0
2077999,12.7,3,170,-0.004,0
2079001,12.7,3.1,170,-0.004,0
2080001,12.7,3.3,170,-0.004,0
2081000,12.7,3.4,167,-0.004,0
2082000,12.7,3.5,168,-0.004,0
2082999,12.7,3.4,170,-0.004,0
2084001,12.7,3.2,168,-0.004,0
2085000,12.7,3.1,166,-0.004,0
2086001,12.7,3.3,163,-0.004,0
2087000,12.7,3.2,160,-0.004,0
2087999,12.7,3.4,158,-0.004,0
2089000,12.7,3.4,162,-0.004,0
2090000,12.7,3.4,169,-0.004,0
2091001,12.7,3.6,160,-0.004,0
2091999,12.7,3.6,162,-0.004,0
2092999,12.6,3.5,173,-0.004,0
2094000,12.6,3.5,171,-0.004,0
2095000,12.6,3.4,177,-0.004,0
2095999,12.7,3.2,182,-0.004,0
2096999,12.6,3.2,185,-0.004,0
2097999,12.7,0.9,177,-0.004,0
2098999,12.7,3.3,174,-0.004,0
2099999,12.7,3,173,-0.004,0
2101000,12.7,2.9,173,-0.004,-0.002
2102000,12.7,2.9,171,-0.004,0
2103000,12.7,2.8,159,-0.004,0
2103999,12.7,3,160,-0.004,0
2104999,12.7,3,165,-0.004,0
2106000,12.6,3.1,165,-0.004,0
2107000,12.7,3,165,-0.004,0
2108000,12.7,2.8,165,-0.004,0
2109000,12.7,2.7,164,-0.004,0
2110001,12.7,2.7,165,-0.004,0
2110999,12.7,2.6,163,-0.004,0
2111999,12.7,2.6,163,-0.004,0
2112999,12.7,2.6,163,-0.004,0
2114000,12.7,2.4,162,-0.004,0
2115000,12.7,2.5,162,-0.004,0
2116000,12.7,2.6,162,-0.004,0
2117001,12.7,2.6,163,-0.004,0
2117999,12.7,2.6,162,-0.004,0
2118999,12.7,2.7,161,-0.004,0
2119999,12.7,2.8,161,-0.004,0
2120999,12.7,2.7,162,-0.004,0
2122000,12.6,2.6,163,-0.004,0
2123000,12.7,2.7,171,-0.004,0
2124000,12.7,2.9,167,-0.004,0
2125000,12.7,3,169,-0.004,0
2125999,12.7,2.8,169,-0.004,0
2126999,12.7,2.7,166,-0.004,0
2128000,12.7,2.9,168,-0.004,0
2129000,12.7,3,168,-0.004,0
2130000,12.7,2.8,169,-0.004,0
2130999,12.7,2.7,161,-0.004,0
2132001,12.7,2.7,161,-0.004,0
2133001,12.7,2.8,161,-0.004,0
2134000,12.7,2.9,162,-0.004,0
2135000,12.7,3,164,-0.004,0
2135999,12.7,2.8,164,-0.004,0
2137001,12.7,2.7,168,-0.004,0
2138000,12.7,2.6,168,-0.004,-0.002
2138999,12.7,2.8,168,-0.004,0
2139999,12.7,3,167,-0.004,0
2141000,12.7,3,165,-0.004,0
2142000,12.7,2.9,166,-0.004,0
2144000,12.7,2.7,166,-0.004,0
2145000,12.7,2.7,164,-0.004,0
2145999,12.7,2.7,165,-0.004,0
2147000,12.7,2.7,165,-0.004,0
2147999,12.7,2.6,165,-0.004,0
2148999,12.7,2.4,165,-0.004,0
2150000,12.7,2.3,169,-0.004,0
2151000,12.7,2.1,167,-0.004,0
2152000,12.7,2.2,165,-0.004,-0.002
2153000,12.7,2.5,167,-0.004,0
2154000,12.7,3,177,-0.004,0
2155000,12.7,3.1,173,-0.004,0
2155999,12.7,2.8,174,-0.004,0
2157001,12.7,2.8,166,-0.004,0
2158000,12.7,2.9,173,-0.004,0
2159000,12.7,2.7,171,-0.004,0
2160000,12.7,2.4,169,-0.004,0
2161000,12.7,2.3,161,-0.004,0
2162000,12.7,2.6,164,-0.004,0
2162999,12.7,2.7,163,-0.004,0
2163999,12.7,2.7,163,-0.004,0
2165999,12.7,2.4,169,-0.004,0
2167000,12.7,2.5,159,-0.004,-0.002
2168000,12.7,2.6,161,-0.004,0
2169000,12.7,2.5,162,-0.004,0
2169999,12.7,2.4,162,-0.004,0
2171000,12.7,2.5,160,-0.004,0
2171999,12.7,2.8,160,-0.004,0
2172999,12.7,3.1,161,-0.004,0
2173999,12.7,3.4,162,-0.004,0
2174999,12.7,3.4,167,-0.004,0
2175999,12.7,3.5,165,-0.004,0
2176999,12.7,3.4,163,-0.004,0
2178001,12.7,3.4,166,-0.004,0
2178999,12.7,3.4,165,-0.004,0
2179999,12.7,3.3,167,-0.004,0
2180999,12.7,3.3,170,-0.004,0
2182000,12.7,3.3,171,-0.004,0
2183001,12.7,3.1,172,-0.004,0
2185000,12.7,2.8,170,-0.004,0
2186000,12.7,3,165,-0.004,0
2187000,12.7,3.1,167,-0.004,0
2188000,12.7,3.3,163,-0.004,0
2189001,12.7,3.4,157,-0.004,0
2190000,12.7,3,166,-0.004,0
2190999,12.7,2.9,159,-0.004,0
2192001,12.7,3.2,165,-0.004,0
2193000,12.7,3.6,166,-0.004,0
2194000,12.7,3.6,155,-0.004,0
2195000,12.7,3.4,164,-0.004,0
2196000,12.7,3.5,166,-0.004,0
2196999,12.7,3.5,171,-0.004,0
2198000,12.7,3.5,168,-0.004,0
2199000,12.7,3.4,169,-0.004,0
2200000,12.7,3.5,166,-0.004,0
2201000,12.7,3.7,165,-0.004,0
2201999,12.7,3.5,173,-0.004,0
2203000,12.7,3.4,169,-0.004,0
2203999,12.7,3.8,161,-0.004,0
2204999,12.7,3.8,155,-0.004,0
2206000,12.7,3.7,150,-0.004,0
2207000,12.7,3.4,146,-0.004,0
2207999,12.7,3.4,150,-0.004,0
2209000,12.7,3.2,160,-0.004,-0.002
2210000,12.7,3.4,155,-0.004,0
2210999,12.7,3.4,175,-0.004,0
2211999,12.7,3.2,171,-0.004,0
2213000,12.7,2.9,158,-0.004,0
2214000,12.7,2.8,188,-0.004,0
2215000,12.7,2.8,179,-0.004,0
2215999,12.7,2.8,160,-0.004,0
2216999,12.7,2.6,178,-0.004,0
2218001,12.7,2.5,164,-0.004,0
2218999,12.7,2.7,173,-0.004,0
2220000,12.7,2.8,170,-0.004,0
2221000,12.7,2.7,170,-0.004,0
2221999,12.7,3,163,-0.004,0
2222999,12.7,3,164,-0.004,0
2223999,12.7,3.1,172,-0.004,0
2224999,12.7,2.9,166,-0.004,0
2225999,12.7,2.9,161,-0.004,0
2227000,12.7,2.8,162,-0.004,0
2228000,12.7,2.8,161,-0.004,0
2228999,12.7,2.9,163,-0.004,0
2230000,12.7,3,160,-0.004,0
2230999,12.7,2.9,160,-0.004,0
2232000,12.7,2.9,152,-0.004,0
2233000,12.7,2.8,153,-0.004,0
2234000,12.7,3,167,-0.004,0
2234999,12.7,3.2,166,-0.004,0
2236000,12.7,3.2,179,-0.004,0
2237000,12.7,3.2,169,-0.004,0
2237999,12.7,3.2,168,-0.004,-0.002
2239000,12.7,3.1,165,-0.004,0
2240000,12.7,3.1,165,-0.004,0
2241000,12.7,3.2,171,-0.004,0
2241999,12.7,3.1,171,-0.004,0
2242999,12.7,2.9,172,-0.004,0
2244000,12.7,2.8,171,-0.004,0
2245000,12.7,2.8,170,-0.004,0
2246000,12.7,2.8,172,-0.004,0
2246999,12.7,2.9,172,-0.004,0
2247999,12.7,3,168,-0.004,0
2249000,12.7,2.9,168,-0.004,0
2250000,12.7,3,169,-0.004,0
2251000,12.7,3,168,-0.004,0
2252000,12.7,2.9,169,-0.004,0
2252999,12.7,3,172,-0.004,0
2255000,12.7,3.1,172,-0.004,0
2255999,12.7,3,173,-0.004,0
2257000,12.7,3.1,172,-0.004,0
2258000,12.7,2.9,173,-0.004,0
2259000,12.7,2.8,174,-0.004,0
2260000,12.7,2.8,169,-0.004,0
2260999,12.7,3,169,-0.004,0
2261999,12.7,2.9,170,-0.004,0
2263000,12.7,2.8,169,-0.004,0
2263999,12.7,3,169,-0.004,0
2265000,12.7,3.1,168,-0.004,0
2266000,12.7,3.3,176,-0.004,0
2267000,12.7,3.3,172,-0.004,0
2268000,12.7,3.4,171,-0.004,0
2268999,12.7,3.4,169,-0.004,0
2269999,12.7,3.2,181,-0.004,0
2271000,12.7,2.9,181,-0.004,0
2272000,12.7,2.9,168,-0.004,0
2272999,12.7,3,156,-0.004,0
2273999,12.7,3,159,-0.004,0
2274999,12.7,3,174,-0.004,0
2276000,12.7,3,174,-0.004,0
2276999,12.7,3,176,-0.004,0
2277999,12.7,2.9,179,-0.004,0
2279000,12.7,2.8,175,-0.004,0
2279999,12.7,2.7,174,-0.004,0
2281000,12.7,2.6,176,-0.004,0
2282000,12.7,2.6,174,-0.004,0
2283000,12.7,2.6,166,-0.004,0
2283999,12.7,2.5,168,-0.004,0
2285000,12.7,2.6,169,-0.004,0
2286000,12.7,2.6,169,-0.004,0
2286999,12.7,2.5,169,-0.004,0
2287999,12.7,2.4,167,-0.004,0
2288999,12.7,2.5,166,-0.004,0
2290001,12.7,2.3,166,-0.004,0
2290999,12.7,2.4,167,-0.004,0
2292000,12.7,2.6,169,-0.004,0
2293000,12.7,2.6,167,-0.004,0
2294000,12.7,2.8,167,-0.004,0
2295000,12.7,2.8,164,-0.004,0
2295999,12.7,2.7,161,-0.004,0
2297003,12.7,2.8,158,-0.004,0
2298000,12.7,2.8,159,-0.004,0
2299000,12.7,2.8,160,-0.004,0
2299999,12.7,3,160,-0.004,0
2301000,12.7,2.7,165,-0.004,0
2302000,12.7,2.8,163,-0.004,0
2302999,12.7,2.6,165,-0.004,0
2303999,12.7,2.6,165,-0.004,0
2304999,12.7,2.5,165,-0.004,0
2306000,12.7,2.5,161,-0.004,0
2306999,12.7,2.3,161,-0.004,0
2308000,12.7,2.4,158,-0.004,0
2308999,12.7,2.6,158,-0.004,0
2309999,12.7,2.5,159,-0.004,0
2311000,12.7,2.6,170,-0.004,0
2311999,12.7,2.5,169,-0.004,0
2313000,12.7,2.4,169,-0.004,0
2314000,12.7,2.6,168,-0.004,0
2315000,12.7,2.7,168,-0.004,0
2315999,12.7,2.8,173,-0.004,0
2317000,12.7,2.6,174,-0.004,0
2318000,12.7,2.9,173,-0.004,0
2319000,12.7,2.8,169,-0.004,0
2319999,12.7,2.6,170,-0.004,0
2321000,12.7,2.4,169,-0.004,0
2322001,12.7,2.3,169,-0.004,0
2322999,12.7,2.3,167,-0.004,0
2323999,12.7,2.4,167,-0.004,0
2325000,12.7,2.5,168,-0.004,0
2326000,12.7,2.4,167,-0.004,0
2327000,12.7,2.3,159,-0.004,0
2328000,12.7,2.3,162,-0.004,0
2329000,12.7,2.2,169,-0.004,0
2330000,12.7,2.4,171,-0.004,0
2331000,12.7,2.4,170,-0.004,0
2331999,12.7,2.6,167,-0.004,0
2332999,12.7,2.5,167,-0.004,0
2334000,12.7,2.4,167,-0.004,0
2335000,12.7,2.3,166,-0.004,0
2336001,12.7,2.3,167,-0.004,0
2336999,12.7,2.5,168,-0.004,0
2338000,12.7,2.4,168,-0.004,0
2338998,12.7,2.4,168,-0.004,0
2339999,12.7,2.5,165,-0.004,0
2341000,12.7,2.8,159,-0.004,0
2341999,12.7,2.7,168,-0.004,0
2343000,12.7,2.7,165,-0.004,0
2343999,12.7,2.6,168,-0.004,0
2345000,12.7,2.7,168,-0.004,0
2346000,12.7,2.6,164,-0.004,0
2347000,12.7,2.6,163,-0.004,0
2347999,12.7,2.6,157,-0.004,0
2348999,12.7,2.6,159,-0.004,0
2349999,12.7,2.7,160,-0.004,0
2351000,12.7,2.6,160,-0.004,0
2352000,12.7,2.7,162,-0.004,0
2353000,12.7,2.6,163,-0.004,0
2354001,12.7,2.6,164,-0.004,0
2354999,12.7,2.8,172,-0.004,0
2356000,12.7,2.8,166,-0.004,0
2356999,12.7,2.9,166,-0.004,0
2358000,12.7,2.8,172,-0.004,0
2359000,12.7,2.9,172,-0.004,0
2360000,12.7,2.7,169,-0.004,0
2360999,12.7,2.7,169,-0.004,0
2361999,12.7,2.8,169,-0.004,0
2362999,12.7,2.8,164,-0.004,0
2364000,12.7,2.7,164,-0.004,0
2365000,12.7,2.7,166,-0.004,0
2366001,12.7,2.7,166,-0.004,0
2366999,12.7,2.7,165,-0.004,0
2368001,12.7,2.7,165,-0.004,0
2369000,12.7,2.6,165,-0.004,0
2370000,12.7,2.6,165,-0.004,0
2371000,12.7,2.6,166,-0.004,0
2372000,12.7,2.7,166,-0.004,0
2372999,12.7,2.7,168,-0.004,0
2374000,12.7,2.8,167,-0.004,0
2375000,12.7,2.7,164,-0.004,0
2376000,12.7,2.8,164,-0.004,0
2376999,12.7,2.9,164,-0.004,0
2378000,12.7,2.8,164,-0.004,0
2379000,12.7,2.9,164,-0.004,0
2379999,12.7,2.9,165,-0.004,0
2380999,12.7,2.8,166,-0.004,0
2382000,12.7,2.6,166,-0.004,0
2383000,12.7,2.7,162,-0.004,0
2384000,12.7,2.8,162,-0.004,0
2385000,12.7,2.8,162,-0.004,0
2385999,12.7,2.8,163,-0.004,0
2387000,12.7,2.8,163,-0.004,0
2387999,12.7,2.8,163,-0.004,0
2389000,12.7,2.8,165,-0.004,0
2390000,12.7,2.8,160,-0.004,0
2391000,12.7,2.8,157,-0.004,0
2391999,12.7,2.8,170,-0.004,0
2392999,12.7,2.7,164,-0.004,0
2394000,12.7,2.7,163,-0.004,0
2394999,12.7,2.9,150,-0.004,0
2396000,12.7,2.8,151,-0.004,0
2396999,12.7,2.8,151,-0.004,0
2398000,12.7,2.8,155,-0.004,0
2399000,12.7,2.7,155,-0.004,0
2400000,12.7,2.8,157,-0.004,0
2400999,12.7,2.8,157,-0.004,0
2402000,12.7,2.6,157,-0.004,0
2403000,12.7,2.4,167,-0.004,0
2404000,12.7,2.3,163,-0.004,0
2405000,12.7,2.3,163,-0.004,0
2406000,12.7,2.5,163,-0.004,0
2406999,12.7,2.8,160,-0.004,0
2407999,12.7,2.9,163,-0.004,0
2409000,12.7,2.9,163,-0.004,0
2410000,12.7,2.9,163,-0.004,0
2411000,12.7,2.9,163,-0.004,0
2411999,12.7,3,160,-0.004,0
2412999,12.7,3,161,-0.004,0
2413999,12.7,3.3,155,-0.004,0
2415001,12.7,3.5,155,-0.004,0
2416000,12.7,3.5,157,-0.004,0
2416999,12.7,3.6,154,-0.004,0
2418000,12.7,3.7,151,-0.004,0
2419000,12.7,3.5,149,-0.004,0
2419999,12.7,3.2,147,-0.004,0
2420999,12.7,3,148,-0.004,0
2421999,12.7,3.1,155,-0.004,0
2422999,12.7,3.3,159,-0.004,0
2424000,12.7,3.3,164,-0.004,0
2425000,12.7,3.3,175,-0.004,0
2425999,12.7,3.3,167,-0.004,0
2426999,12.7,3.3,168,-0.004,0
2427999,12.7,3.2,167,-0.004,0
2429000,12.7,3.5,172,-0.004,0
2430000,12.7,3.3,165,-0.004,0
2431000,12.7,3.1,165,-0.004,0
2432000,12.7,3,165,-0.004,0
2433001,12.7,3.2,167,-0.004,0
2434001,12.7,3.3,152,-0.004,0
2434999,12.7,3.1,155,-0.004,0
2436000,12.7,2.9,156,-0.004,0
2437000,12.7,3,170,-0.004,0
2438000,12.7,3.4,171,-0.004,0
2439000,12.7,3.2,171,-0.004,-0.002
2440999,12.7,2.8,160,-0.004,0
2442000,12.7,2.9,158,-0.004,0
2442999,12.7,2.9,162,-0.004,0
2444000,12.7,3,162,-0.004,0
2445000,12.7,3,160,-0.004,0
2445999,12.7,2.8,163,-0.004,0
2446999,12.7,2.6,163,-0.004,0
2447999,12.7,2.6,166,-0.004,0
2449000,12.7,2.7,165,-0.004,0
2450003,12.7,2.8,161,-0.004,0
2451000,12.7,2.9,161,-0.004,0
2452000,12.7,3,168,-0.004,0
2453000,12.7,2.7,172,-0.004,0
2454001,12.7,2.6,171,-0.004,0
2454999,12.7,2.7,171,-0.004,0
2455999,12.7,2.6,171,-0.004,0
2457000,12.7,2.4,171,-0.004,0
2457999,12.7,2.3,171,-0.004,-0.002
2459000,12.7,2.2,168,-0.004,0
2459999,12.7,2.1,168,-0.004,0
2460999,12.7,2.1,159,-0.004,0
2461999,12.7,2.5,163,-0.004,0
2463000,12.7,2.5,162,-0.004,0
2464000,12.7,2.3,161,-0.004,0
2464999,12.7,2.3,163,-0.004,0
2466001,12.7,2.3,163,-0.004,0
2467000,12.7,2.3,163,-0.004,0
2468000,12.7,2.1,162,-0.004,0
2469000,12.7,2,153,-0.004,0
2470000,12.7,2,149,-0.004,0
2471000,12.7,2.3,153,-0.004,0
2471999,12.7,2.5,153,-0.004,0
2473000,12.7,2.7,153,-0.004,0
2474000,12.7,2.8,153,-0.004,0
2475000,12.7,2.8,154,-0.004,0
2475999,12.7,2.8,155,-0.004,0
2477000,12.7,2.7,156,-0.004,0
2478000,12.7,2.8,160,-0.004,-0.002
2478999,12.7,2.7,161,-0.004,0
2479999,12.7,2.9,154,-0.004,-0.002
2481000,12.7,2.8,154,-0.004,0
2482000,12.7,2.9,156,-0.004,0
2483000,12.7,3,155,-0.004,0
2484000,12.7,2.9,156,-0.004,0
2485000,12.7,2.7,155,-0.004,0
2485999,12.7,2.5,154,-0.004,0
2486999,12.7,2.7,155,-0.004,0
2488000,12.7,2.4,155,-0.004,0
2489000,12.7,2.6,162,-0.004,0
2490000,12.7,2.5,162,-0.004,0
2491001,12.7,2.4,168,-0.004,0
2492000,12.7,2.2,162,-0.004,0
2493001,12.7,2.3,160,-0.004,0
2494000,12.7,2.5,159,-0.004,0
2495000,12.7,2.6,164,-0.004,0
2496000,12.7,2.7,168,-0.004,0
2497000,12.7,3.1,168,-0.004,0
2498001,12.7,3.2,167,-0.004,0
2499001,12.7,2.9,167,-0.004,0
2499999,12.7,2.8,172,-0.004,0
2501000,12.7,2.8,172,-0.004,0
2502000,12.7,2.6,173,-0.004,0
2503000,12.7,2.7,173,-0.004,0
2504000,12.7,2.7,172,-0.004,0
2505001,12.7,2.7,175,-0.004,0
2505999,12.7,2.6,175,-0.004,0
2506999,12.7,2.6,175,-0.004,0
2507999,12.7,2.6,172,-0.004,0
2509000,12.7,2.6,170,-0.004,0
2510000,12.7,2.6,170,-0.004,0
2510999,12.7,2.7,169,-0.004,0
2512000,12.7,2.5,167,-0.004,0
2513000,12.7,2.5,163,-0.004,0
2514000,12.7,2.6,161,-0.004,0
2515000,12.7,2.6,162,-0.004,0
2516000,12.7,2.5,162,-0.004,0
2517000,12.7,2.6,162,-0.004,0
2518000,12.7,2.6,164,-0.004,0
2519000,12.7,2.6,170,-0.004,0
2519999,12.7,2.6,170,-0.004,0
2521000,12.7,2.8,183,-0.004,0
2522000,12.7,2.7,174,-0.004,0
2523000,12.7,2.5,175,-0.004,0
2523999,12.7,2.5,175,-0.004,0
2525000,12.7,2.6,157,-0.004,0
2526000,12.7,3,156,-0.004,0
2527000,12.7,3,157,-0.004,0
2527999,12.7,3.1,160,-0.004,0
2529000,12.7,3.2,153,-0.004,0
2530001,12.7,3.4,161,-0.004,0
2530999,12.7,3.3,149,-0.004,0
2532001,12.7,3.2,149,-0.004,0
2532999,12.7,2.8,156,-0.004,0
2533999,12.7,2.9,159,-0.004,0
2535000,12.7,2.6,159,-0.004,0
2535999,12.7,2.5,160,-0.004,0
2536999,12.7,2.5,164,-0.004,0
2538000,12.7,2.9,152,-0.004,0
2538999,12.7,2.6,172,-0.004,0
2540000,12.7,2.5,164,-0.004,0
2541000,12.7,2.4,159,-0.004,0
2542000,12.7,2.3,161,-0.004,0
2543000,12.7,2.5,162,-0.004,0
2543999,12.7,2.7,164,-0.004,0
2544999,12.7,2.8,164,-0.004,0
2546000,12.7,2.9,164,-0.004,0
2547000,12.7,2.9,158,-0.004,0
2547999,12.7,2.9,159,-0.004,0
2549000,12.7,2.8,159,-0.004,-0.002
2549999,12.7,2.7,160,-0.004,0
2550999,12.7,2.6,155,-0.004,0
2551999,12.7,2.5,157,-0.004,0
2553000,12.7,2.5,166,-0.004,0
2554000,12.7,2.7,159,-0.004,0
2555000,12.7,2.7,159,-0.004,0
2556000,12.7,2.8,159,-0.004,0
2556999,12.7,3,165,-0.004,0
2557999,12.7,3.1,162,-0.004,0
2558999,12.7,3.2,161,-0.004,0
2560000,12.7,3,158,-0.004,0
2560999,12.7,3.1,154,-0.004,0
2561999,12.7,2.9,160,-0.004,-0.002
2563000,12.7,2.6,160,-0.004,0
2564000,12.7,2.6,159,-0.004,0
2565000,12.7,2.6,159,-0.004,0
2566001,12.7,2.6,159,-0.004,0
2567000,12.7,2.8,160,-0.004,0
2568000,12.7,2.9,159,-0.004,0
2569000,12.7,2.9,162,-0.004,0
2570001,12.7,3.1,166,-0.004,0
2570999,12.7,3.3,166,-0.004,0
2572001,12.7,3.3,171,-0.004,0
2572999,12.7,3.2,171,-0.004,0
2574000,12.7,2.9,169,-0.004,0
2575000,12.7,2.8,173,-0.004,-0.002
2575999,12.7,2.7,149,-0.004,0
2576999,12.7,3,159,-0.004,0
2577999,12.7,2.9,163,-0.004,0
2579000,12.7,2.9,163,-0.004,0
2579999,12.7,2.9,166,-0.004,0
2581000,12.7,2.7,160,-0.004,0
2581998,12.7,2.8,164,-0.004,0
2582999,12.7,2.5,164,-0.004,0
2583999,12.7,2.5,163,-0.004,-0.002
2585000,12.7,2.7,166,-0.004,-0.002
2586000,12.7,2.9,167,-0.004,0
2586999,12.7,2.9,163,-0.004,0
2587999,12.7,3,161,-0.004,0
2589000,12.7,2.9,163,-0.004,0
2590001,12.7,2.8,166,-0.004,-0.002
2590999,12.7,2.6,170,-0.004,0
2592001,12.7,2.6,169,-0.004,0
2593000,12.7,2.7,160,-0.004,0
2594000,12.7,2.8,160,-0.004,0
2595000,12.7,2.8,161,-0.004,0
2595999,12.7,2.6,162,-0.004,0
2597001,12.7,2.7,163,-0.004,0
2597999,12.7,2.6,164,-0.004,0
2599001,12.7,2.7,163,-0.004,0
2600000,12.7,2.7,163,-0.004,0
2601000,12.7,2.7,163,-0.004,0
2601999,12.7,2.6,164,-0.004,0
2603000,12.7,2.6,164,-0.004,0
2603999,12.7,2.5,162,-0.004,0
2605001,12.7,2.6,162,-0.004,0
2606000,12.7,2.8,161,-0.004,0
2606999,12.7,2.8,162,-0.004,0
2608000,12.7,2.6,157,-0.004,0
2609000,12.7,2.7,153,-0.004,0
2609999,12.7,2.7,155,-0.004,0
2611000,12.7,2.6,157,-0.004,0
2611999,12.7,2.6,158,-0.004,0
2612999,12.7,2.7,159,-0.004,0
2614000,12.8,2.7,160,-0.004,0
2615000,12.7,2.6,159,-0.004,0
2616001,12.7,2.6,159,-0.004,0
2616999,12.8,2.6,161,-0.004,0
2617999,12.7,2.6,162,-0.004,0
2619000,12.7,2.6,162,-0.004,0
2620000,12.7,2.7,159,-0.004,0
2621000,12.7,2.7,167,-0.004,0
2622000,12.7,3.3,167,-0.004,0
2622999,12.7,3.4,163,-0.004,0
2623999,12.7,3.1,160,-0.004,0
2624999,12.7,3.1,165,-0.004,0
2625999,12.7,3.1,166,-0.004,0
2626999,12.7,3,166,-0.004,0
2628000,12.7,3,167,-0.004,0
2629000,12.8,2.9,166,-0.004,0
2630000,12.7,2.8,166,-0.004,0
2630999,12.7,2.8,163,-0.004,0
2632001,12.7,2.8,163,-0.004,0
2633000,12.8,2.6,163,-0.004,0
2634000,12.8,2.8,160,-0.004,0
2635000,12.7,2.9,162,-0.004,0
2636000,12.8,2.9,160,-0.004,0
2636999,12.8,3,161,-0.004,0
2638000,12.8,3,162,-0.004,0
2638999,12.7,3,162,-0.004,0
2640000,12.7,3.2,162,-0.004,0
2641000,12.8,3.3,161,-0.004,0
2642000,12.7,3.1,163,-0.004,0
2643000,12.7,3.4,168,-0.004,0
2644000,12.7,3.4,159,-0.004,0
2645000,12.8,3.3,152,-0.004,0
2645999,12.7,3.2,164,-0.004,0
2647000,12.7,3.3,162,-0.004,0
2648000,12.7,3.4,164,-0.004,0
2648999,12.7,3.3,165,-0.004,0
2649999,12.8,3.2,167,-0.004,0
2650999,12.7,3,161,-0.004,0
2652000,12.8,3.1,151,-0.004,0
2653000,12.7,3.3,157,-0.004,-0.002
2653999,12.8,3.4,161,-0.004,0
2655000,12.8,3.2,156,-0.004,0
2656000,12.8,3.1,164,-0.004,-0.002
2656999,12.7,3.2,164,-0.004,0
2657999,12.7,3.3,162,-0.004,0
2659000,12.7,3.2,162,-0.004,0
2659999,12.7,3.1,163,-0.004,0
2661000,12.8,3.1,164,-0.004,0
2662000,12.8,3.1,164,-0.004,0
2662999,12.7,3.1,160,-0.004,0
2664000,12.7,3,162,-0.004,0
2664999,12.7,3,161,-0.004,0
2666000,12.7,3.1,163,-0.004,0
2666999,12.7,3,161,-0.004,0
2668000,12.7,2.9,158,-0.004,0
2669000,12.7,2.8,169,-0.004,0
2669999,12.7,2.7,169,-0.004,0
2670999,12.8,2.6,171,-0.004,0
2672000,12.7,0.8,163,-0.004,0
2672999,12.8,2.9,168,-0.004,0
2674000,12.8,2.8,170,-0.004,0
2674999,12.8,2.8,169,-0.004,0
2676001,12.8,2.6,169,-0.004,0
2677001,12.8,2.7,171,-0.004,0
2678000,12.8,2.4,168,-0.004,0
2678999,12.8,2.6,162,-0.004,0
2680000,12.7,2.8,162,-0.004,0
2680999,12.7,2.8,156,-0.004,0
2682000,12.8,3,157,-0.004,0
2682999,12.8,3.1,157,-0.004,0
2683999,12.8,3.2,159,-0.004,0
2684999,12.8,3.1,158,-0.004,0
2685999,12.8,3,158,-0.004,0
2686999,12.8,3,159,-0.004,0
2687999,12.7,3,161,-0.004,0
2688999,12.7,3,163,-0.004,0
2690000,12.8,3,160,-0.004,0
2691000,12.8,2.9,161,-0.004,0
2692000,12.7,2.9,158,-0.004,-0.002
2693000,12.7,3.3,159,-0.004,0
2694000,12.7,3.1,163,-0.004,0
2695000,12.8,3.2,162,-0.004,0
2695999,12.8,3.2,149,-0.004,0
2696999,12.8,3.1,159,-0.004,0
2698000,12.8,3.3,160,-0.004,0
2699000,12.8,3.3,167,-0.004,-0.002
